会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,1,Tc',クハE230-515,e231-5155,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,2,M',モハE230-545,e231-5156,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,3,M,モハE231-545,e231-5157,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,4,T,サハE231-515,e231-5158,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,5,M',モハE230-544,e231-5159,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,6,M,モハE231-544,e231-5160,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,7,T,サハE231-615,e231-6015,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,8,M',モハE230-543,e231-5162,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,9,M,モハE231-543,e231-5163,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,10,T,サハE231-4615,e231-4615,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ515,11,Tc,クハE231-515,e231-5165,2011/03/10,2017/10/31,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,1,Tc',クハE230-516,e231-5166,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,2,M',モハE230-548,e231-5167,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,3,M,モハE231-548,e231-5168,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,4,T,サハE231-516,e231-5169,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,5,M',モハE230-547,e231-5170,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,6,M,モハE231-547,e231-5171,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,7,T,サハE231-616,e231-6016,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,8,M',モハE230-546,e231-5173,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,9,M,モハE231-546,e231-5174,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,10,T,サハE231-4616,e231-4616,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ516,11,Tc,クハE231-516,e231-5176,2011/03/08,2017/11/22,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,1,Tc',クハE230-517,e231-5177,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,2,M',モハE230-551,e231-5178,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,3,M,モハE231-551,e231-5179,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,4,T,サハE231-517,e231-5180,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,5,M',モハE230-550,e231-5181,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,6,M,モハE231-550,e231-5182,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,7,T,サハE231-617,e231-6017,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,8,M',モハE230-549,e231-5184,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,9,M,モハE231-549,e231-5185,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,10,T,サハE231-4617,e231-4617,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ517,11,Tc,クハE231-517,e231-5187,2011/02/17,2017/12/18,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,1,Tc',クハE230-518,e231-5188,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,2,M',モハE230-554,e231-5189,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,3,M,モハE231-554,e231-5190,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,4,T,サハE231-518,e231-5191,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,5,M',モハE230-553,e231-5192,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,6,M,モハE231-553,e231-5193,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,7,T,サハE231-618,e231-6018,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,8,M',モハE230-552,e231-5195,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,9,M,モハE231-552,e231-5196,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,10,T,サハE231-4618,e231-4618,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ518,11,Tc,クハE231-518,e231-5198,2011/02/15,2018/01/12,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,1,Tc',クハE230-519,e231-5199,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,2,M',モハE230-557,e231-5200,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,3,M,モハE231-557,e231-5201,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,4,T,サハE231-519,e231-5202,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,5,M',モハE230-556,e231-5203,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,6,M,モハE231-556,e231-5204,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,7,T,サハE231-619,e231-6019,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,8,M',モハE230-555,e231-5206,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,9,M,モハE231-555,e231-5207,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,10,T,サハE231-4619,e231-4619,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ519,11,Tc,クハE231-519,e231-5209,2011/01/30,2018/01/29,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,1,Tc',クハE230-520,e231-5210,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,2,M',モハE230-560,e231-5211,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,3,M,モハE231-560,e231-5212,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,3,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,4,T,サハE231-520,e231-5213,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,"4,we",,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,5,M',モハE230-559,e231-5214,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,5,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,6,M,モハE231-559,e231-5215,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,6,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,7,T,サハE231-620,e231-6020,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,7,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,8,M',モハE230-558,e231-5217,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,8,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,9,M,モハE231-558,e231-5218,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,＜,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,9,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,10,T,サハE231-4620,e231-4620,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-2,,,t,,t,外回り,内回り,,,◯,ホームドア対応,,,,10,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ520,11,Tc,クハE231-520,e231-5220,2011/01/27,2014/09/02,e231-500jy,e231-500jy,e231-500jy-3,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,11,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ521,1,Tc',クハE230-521,e231-5221,2011/01/14,2018/04/12,e231-500jy,e231-500jy,e231-500jy-1,,,t,,t,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,1,,,,,,,,
JR東日本,山手線,東京総合車両センター,E231系,500番台,ﾄｳ521,2,M',モハE230-563,e231-5222,2011/01/14,2018/04/12,e231-500jy,e231-500jy,e231-500jy-2,,,m,,m,外回り,内回り,,,◯,ホームドア対応,6ドア車を抜いたホームドア対応編成,,,2,,,,,,,,
