会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR貨物,直流電気機関車,,EF210,300番台,331号機,,,EF210-331,ef210-331,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,332号機,,,EF210-332,ef210-332,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,333号機,,,EF210-333,ef210-333,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,334号機,,,EF210-334,ef210-334,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,335号機,,,EF210-335,ef210-335,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,336号機,,,EF210-336,ef210-336,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,337号機,,,EF210-337,ef210-337,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,338号機,,,EF210-338,ef210-338,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,339号機,,,EF210-339,ef210-339,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,340号機,,,EF210-340,ef210-340,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,341号機,,,EF210-341,ef210-341,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,342号機,,,EF210-342,ef210-342,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,343号機,,,EF210-343,ef210-343,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,344号機,,,EF210-344,ef210-344,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,345号機,,,EF210-345,ef210-345,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,346号機,,,EF210-346,ef210-346,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,347号機,,,EF210-347,ef210-347,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,348号機,,,EF210-348,ef210-348,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,349号機,,,EF210-349,ef210-349,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,350号機,,,EF210-350,ef210-350,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,351号機,,,EF210-351,ef210-351,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,352号機,,,EF210-352,ef210-352,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,353号機,,,EF210-353,ef210-353,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,354号機,,,EF210-354,ef210-354,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,355号機,,,EF210-355,ef210-355,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,356号機,,,EF210-356,ef210-356,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,357号機,,,EF210-357,ef210-357,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,358号機,,,EF210-358,ef210-358,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,359号機,,,EF210-359,ef210-359,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,360号機,,,EF210-360,ef210-360,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,361号機,,,EF210-361,ef210-361,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,362号機,,,EF210-362,ef210-362,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,363号機,,,EF210-363,ef210-363,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,364号機,,,EF210-364,ef210-364,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,365号機,,,EF210-365,ef210-365,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,366号機,,,EF210-366,ef210-366,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,367号機,,,EF210-367,ef210-367,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,368号機,,,EF210-368,ef210-368,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,369号機,,,EF210-369,ef210-369,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,370号機,,,EF210-370,ef210-370,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,,EF210,300番台,371号機,,,EF210-371,ef210-371,,,ef210,ef210,ef210-3,＜,＞,m,m,m,,,,,,300番台,,,,,,,,,,,,
JR貨物,直流電気機関車,高崎機関区,EH200,,901号機,1,,EH200-901,eh200-901,2001/07/18,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,試作機,,,FPS4,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,,901号機,2,,EH200-901,eh200-901,2001/07/18,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,試作機,,,FPS4,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,1号機,1,,EH200-1,eh200-1,2003/03/28,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,1号機,2,,EH200-1,eh200-1,2003/03/28,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,2号機,1,,EH200-2,eh200-2,2003/12/18,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,2号機,2,,EH200-2,eh200-2,2003/12/18,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,3号機,1,,EH200-3,eh200-3,2004/01/24,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,3号機,2,,EH200-3,eh200-3,2004/01/24,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,4号機,1,,EH200-4,eh200-4,2004/02/26,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,4号機,2,,EH200-4,eh200-4,2004/02/26,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,5号機,1,,EH200-5,eh200-5,2004/03/27,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,5号機,2,,EH200-5,eh200-5,2004/03/27,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,6号機,1,,EH200-6,eh200-6,2004/12/21,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,6号機,2,,EH200-6,eh200-6,2004/12/21,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,7号機,1,,EH200-7,eh200-7,2005/01/26,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,7号機,2,,EH200-7,eh200-7,2005/01/26,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,8号機,1,,EH200-8,eh200-8,2005/02/23,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,8号機,2,,EH200-8,eh200-8,2005/02/23,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,9号機,1,,EH200-9,eh200-9,2005/03/31,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,9号機,2,,EH200-9,eh200-9,2005/03/31,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,10号機,1,,EH200-10,eh200-10,2006/03/02,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,10号機,2,,EH200-10,eh200-10,2006/03/02,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,11号機,1,,EH200-11,eh200-11,2006/03/29,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,11号機,2,,EH200-11,eh200-11,2006/03/29,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,12号機,1,,EH200-12,eh200-12,2007/01/23,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,12号機,2,,EH200-12,eh200-12,2007/01/23,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,13号機,1,,EH200-13,eh200-13,2007/02/26,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,13号機,2,,EH200-13,eh200-13,2007/02/26,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,14号機,1,,EH200-14,eh200-14,2007/03/26,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,14号機,2,,EH200-14,eh200-14,2007/03/26,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,15号機,1,,EH200-15,eh200-15,2008/01/30,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,15号機,2,,EH200-15,eh200-15,2008/01/30,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,16号機,1,,EH200-16,eh200-16,2008/02/27,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,16号機,2,,EH200-16,eh200-16,2008/02/27,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,17号機,1,,EH200-17,eh200-17,2008/03/27,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,17号機,2,,EH200-17,eh200-17,2008/03/27,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,18号機,1,,EH200-18,eh200-18,2008/05/01,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,18号機,2,,EH200-18,eh200-18,2008/05/01,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,19号機,1,,EH200-19,eh200-19,2008/06/04,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,19号機,2,,EH200-19,eh200-19,2008/06/04,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,20号機,1,,EH200-20,eh200-20,2008/07/02,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,20号機,2,,EH200-20,eh200-20,2008/07/02,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,21号機,1,,EH200-21,eh200-21,2009/11/05,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,21号機,2,,EH200-21,eh200-21,2009/11/05,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,22号機,1,,EH200-22,eh200-22,2009/12/14,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,22号機,2,,EH200-22,eh200-22,2009/12/14,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,23号機,1,,EH200-23,eh200-23,2010/04/02,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,23号機,2,,EH200-23,eh200-23,2010/04/02,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,24号機,1,,EH200-24,eh200-24,2011/03/14,,eh200,eh200,eh200-1,＜,,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7J,FD7K",
JR貨物,直流電気機関車,高崎機関区,EH200,0番台,24号機,2,,EH200-24,eh200-24,2011/03/14,,eh200,eh200,eh200-2,,＞,m,,m,,,,,,,,,,,,FPS4A,FMT4,FMPU15(東芝),FAPU5,,"FD7L,FD7M",
JR貨物,交直流電気機関車,,ED500,,901号機,,,ED500-901,ed500-901,1992/??/??,1994/??/??,ed500,ed500,ed500,＞,＜,m,,m,,,,,,,,,試作機,,,,,,,,,
JR貨物,交直流電気機関車,,EF500,,901号機,,,EF500-901,ef500-901,1990/08/22,2002/03/29,ef500,ef500,ef500,＜,＞,m,m,m,,,,,,,,,試作機,,,FPS1,,,,,"FD1(両端),FD2(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,1号機,,,EF510-1,ef510-1,2002/02/15,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,2号機,,,EF510-2,ef510-2,2003/11/26,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,3号機,,,EF510-3,ef510-3,2003/12/03,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,4号機,,,EF510-4,ef510-4,2004/09/29,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,5号機,,,EF510-5,ef510-5,2004/10/15,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,6号機,,,EF510-6,ef510-6,2004/11/06,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,7号機,,,EF510-7,ef510-7,2005/11/09,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,8号機,,,EF510-8,ef510-8,2006/11/08,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,9号機,,,EF510-9,ef510-9,2006/11/28,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,10号機,,,EF510-10,ef510-10,2006/12/08,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,11号機,,,EF510-11,ef510-11,2006/12/27,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,12号機,,,EF510-12,ef510-12,2008/01/08,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,13号機,,,EF510-13,ef510-13,2008/01/23,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,14号機,,,EF510-14,ef510-14,2009/02/04,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,15号機,,,EF510-15,ef510-15,2009/02/19,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,16号機,,,EF510-16,ef510-16,2009/03/06,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,17号機,,,EF510-17,ef510-17,2009/05/08,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,18号機,,,EF510-18,ef510-18,2009/05/27,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,19号機,,,EF510-19,ef510-19,2009/07/07,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,20号機,,,EF510-20,ef510-20,2009/07/24,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,21号機,,,EF510-21,ef510-21,2012/06/26,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,22号機,,,EF510-22,ef510-22,2012/07/24,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,富山機関区,EF510,0番台,23号機,,,EF510-23,ef510-23,2013/07/30,,ef510-0,ef510-0,ef510-0,＞,＜,m,m,m,,,,,,0番台,,,,,,FPS5,FMT4,FMPU16(三菱),,,"FD7N(両端),FD8A(中間)",
JR貨物,交直流電気機関車,門司機関区,EF510,300番台,301号機,,,EF510-301,ef510-301,2021/12/16,,ef510-300,ef510-300,ef510-300,＞,＜,m,m,m,,,,,,300番台,,,,,,FPS5,FMT4A,FMPU16B(三菱),,,"FD7N(両端),FD8C(中間)",
